S1	E1	S2	E2	Reference	Contig	IDY	Ambiguous	Best_group
2670944	2675878	86353	91287	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_58	95.11		False
2670944	2675878	86353	91287	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_58	95.11		False
2731375	2731452	109233	109310	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_58	100.0		False
3790779	3957325	252111	85589	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_58	99.44		False
3733232	3754831	311080	289481	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_58	99.15		False
1626440	1648035	289481	311080	Klebsiella_variicola_NZ_CP047360.1	k141_58	96.3		False
1653238	1656101	311704	314567	Klebsiella_variicola_NZ_CP047360.1	k141_58	98.04		False
1656215	1670242	319685	333716	Klebsiella_variicola_NZ_CP047360.1	k141_58	96.12		False
1674452	1698938	333693	358154	Klebsiella_variicola_NZ_CP047360.1	k141_58	95.53		False
3679870	3726388	358226	311704	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_58	98.83		False
115188	115401	372828	373041	Klebsiella_pneumoniae_CP049891.1	k141_58	95.33		False
756561	756670	372948	373057	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_58	98.18		False
821487	821697	373057	372847	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_58	99.05		False
295622	295851	372828	373057	Klebsiella_pneumoniae_CP049891.1	k141_58	98.26		False
819016	819245	372828	373057	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_58	97.39		False
144632	144861	372828	373057	Klebsiella_pneumoniae_CP049891.1	k141_58	96.96		False
2584382	2669943	219	85778	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_58	99.5		True
local misassembly
2670371	2693594	85779	109003	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_58	99.37		True
relocation, inconsistency = 77084
2770961	2951242	109286	289559	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_58	99.45		True
local misassembly
2951362	3019950	289560	358154	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_58	98.96		True
indel: indel (<= 5bp)
3019955	3027401	358155	365499	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_58	95.01		True
CONTIG	k141_58	373091	misassembled
1229705	1234434	4730	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_66	99.47	True	True
217468	222197	4730	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_66	99.43	True	True
CONTIG	k141_66	4730	ambiguous
5248409	5248677	1	269	Klebsiella_variicola_NZ_CP047360.1	k141_67	97.03		False
1234166	1234434	269	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_67	97.03		False
221929	222197	269	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_67	96.28		False
413691	420541	6851	1	Klebsiella_variicola_NZ_CP047360.1	k141_67	96.32		False
405988	408181	14553	12360	Klebsiella_variicola_NZ_CP047360.1	k141_67	95.72		False
398991	405951	21549	14589	Klebsiella_variicola_NZ_CP047360.1	k141_67	95.4		False
393235	398989	27304	21550	Klebsiella_variicola_NZ_CP047360.1	k141_67	95.48		False
387968	391675	32570	28863	Klebsiella_variicola_NZ_CP047360.1	k141_67	95.44		False
378098	378961	42440	41577	Klebsiella_variicola_NZ_CP047360.1	k141_67	95.25		False
366623	373841	53917	46699	Klebsiella_variicola_NZ_CP047360.1	k141_67	95.03		False
363371	366421	57161	54111	Klebsiella_variicola_NZ_CP047360.1	k141_67	96.13		False
362128	363321	58406	57213	Klebsiella_variicola_NZ_CP047360.1	k141_67	96.15		False
360517	362126	60016	58407	Klebsiella_variicola_NZ_CP047360.1	k141_67	96.4		False
359134	360501	61399	60032	Klebsiella_variicola_NZ_CP047360.1	k141_67	96.13		False
354349	359059	66185	61475	Klebsiella_variicola_NZ_CP047360.1	k141_67	96.9		False
4916736	4989797	1	73057	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_67	99.62		False
346785	354146	73749	66388	Klebsiella_variicola_NZ_CP047360.1	k141_67	96.29		False
346596	346713	73892	73775	Klebsiella_variicola_NZ_CP047360.1	k141_67	98.31		False
340017	346561	80479	73935	Klebsiella_variicola_NZ_CP047360.1	k141_67	95.31		False
332198	339785	88298	80711	Klebsiella_variicola_NZ_CP047360.1	k141_67	95.43		False
329221	329837	91275	90659	Klebsiella_variicola_NZ_CP047360.1	k141_67	95.46		False
4989874	5007219	73929	91275	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_67	99.51		False
328638	328832	91858	91664	Klebsiella_variicola_NZ_CP047360.1	k141_67	96.92		False
326161	328468	94217	91910	Klebsiella_variicola_NZ_CP047360.1	k141_67	95.93		False
1543046	1543172	106035	105909	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_67	99.21		False
1542916	1543069	106042	105888	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_67	95.48		False
314314	328501	106042	91874	Klebsiella_variicola_NZ_CP047360.1	k141_67	95.87		False
5007579	5021985	91635	106042	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_67	99.24		False
299056	299139	120700	120617	Klebsiella_variicola_NZ_CP047360.1	k141_67	100.0		False
298795	298878	120700	120617	Klebsiella_variicola_NZ_CP047360.1	k141_67	98.81		False
299404	314217	120700	105888	Klebsiella_variicola_NZ_CP047360.1	k141_67	96.69		False
298707	298791	120701	120617	Klebsiella_variicola_NZ_CP047360.1	k141_67	98.82		False
5019501	5055574	103557	139507	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_67	98.98		False
279812	298704	139508	120617	Klebsiella_variicola_NZ_CP047360.1	k141_67	95.83		False
222110	279065	196471	139533	Klebsiella_variicola_NZ_CP047360.1	k141_67	95.3		False
214804	215307	203659	203156	Klebsiella_variicola_NZ_CP047360.1	k141_67	95.45		False
5056059	5120239	139533	203725	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_67	99.43		False
5121538	5121661	203826	203703	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_67	100.0		False
4799924	4800047	203826	203703	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_67	100.0		False
4332187	4332310	203826	203703	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_67	100.0		False
405914	406037	203826	203703	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_67	100.0		False
1133971	1134094	203826	203703	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_67	100.0		False
632505	632643	203688	203826	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_67	100.0		False
1460915	1461054	203687	203826	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_67	100.0		False
4971969	4972108	203687	203826	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_67	100.0		False
4862816	4862955	203687	203826	Klebsiella_variicola_NZ_CP047360.1	k141_67	100.0		False
976345	976484	203826	203687	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_67	99.29		False
3071556	3071696	203686	203826	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_67	100.0		False
1543163	1649196	106042	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_67	99.55		True
local misassembly
1445134	1542791	203702	106043	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_67	99.45		True
CONTIG	k141_67	203826	correct
5031068	5031147	80	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_68	97.24		True
local misassembly
5030526	5030953	506	81	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_68	96.27		True
CONTIG	k141_68	506	correct
5120217	5120402	186	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	100.0		False
4798603	4798788	186	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	99.46		False
404593	404778	186	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	99.46		False
4330866	4331051	186	1	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	99.46		False
1132649	1132835	187	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	100.0		False
1462190	1462382	1	194	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	99.48		False
4864091	4864283	1	194	Klebsiella_variicola_NZ_CP047360.1	k141_69	98.97		False
3072832	3073024	1	194	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	98.97		False
633779	633971	1	194	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	98.97		False
975002	975209	208	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	98.56		False
4973244	4973451	1	208	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	98.09		False
4092206	4103328	430	11553	Klebsiella_variicola_NZ_CP047360.1	k141_69	96.39		False
4104850	4105923	19343	20416	Klebsiella_variicola_NZ_CP047360.1	k141_69	97.3		False
1391899	1392031	20668	20536	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	97.74		False
1584596	1584767	20800	20629	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.93		False
3844181	3844308	20687	20814	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	96.09		False
4131753	4131938	20629	20814	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.16		False
4038600	4038788	20626	20814	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	96.3		False
61421	61609	20626	20814	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.77		False
2890431	2890619	20626	20814	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.24		False
2889994	2890182	20626	20814	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.24		False
903420	903606	20815	20629	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	96.26		False
2511171	2511357	20815	20629	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	95.72		False
1753731	1753917	20815	20629	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.72		False
1755070	1755256	20815	20629	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.72		False
3413193	3413379	20815	20629	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.19		False
1754177	1754363	20815	20629	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.19		False
1392172	1392376	20815	20611	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	98.05		False
970175	970399	20611	20834	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.58		False
2860222	2860450	20837	20611	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	95.22		False
3573739	3573965	20839	20615	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.15		False
4330518	4330750	20841	20611	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	96.57		False
3486670	3486901	20841	20611	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	96.55		False
3756018	3756250	20611	20841	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.71		False
469726	469958	20841	20611	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	95.71		False
546985	547217	20611	20841	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	95.28		False
4908736	4908982	20841	20597	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.14		False
4788681	4788913	20611	20842	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	97.42		False
547713	547946	20611	20842	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	95.3		False
4393381	4393604	20628	20850	Klebsiella_variicola_NZ_CP047360.1	k141_69	96.88		False
5030439	5030686	20611	20856	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	96.37		False
4071729	4071959	20628	20857	Klebsiella_variicola_NZ_CP047360.1	k141_69	98.27		False
4072317	4072565	20611	20857	Klebsiella_variicola_NZ_CP047360.1	k141_69	97.19		False
2200926	2201174	20611	20857	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	96.79		False
4072806	4073054	20611	20857	Klebsiella_variicola_NZ_CP047360.1	k141_69	96.79		False
3207356	3207604	20857	20611	Klebsiella_variicola_NZ_CP047360.1	k141_69	96.39		False
5352006	5352254	20611	20857	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	95.98		False
1108822	1109070	20857	20611	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	95.18		False
5352534	5352783	20611	20858	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	96.8		False
1460574	1460806	20859	20628	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	98.28		False
3817709	3817959	20859	20611	Klebsiella_variicola_NZ_CP047360.1	k141_69	96.41		False
3836029	3836279	20611	20859	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.22		False
3557056	3557321	20874	20611	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.11		False
1691374	1691644	20880	20611	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	95.57		False
4105999	4111145	20628	25774	Klebsiella_variicola_NZ_CP047360.1	k141_69	97.11		False
1416043	1441633	25774	187	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	99.3		False
5068223	5083311	35136	50222	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	99.24		False
4111113	4129904	35062	53783	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.54		False
5352999	5353089	58511	58601	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	95.6		False
5352877	5353012	58506	58641	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	95.59		False
5092661	5092810	58511	58660	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	95.33		False
5084096	5092458	50298	58660	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	98.96		False
2983126	2983278	58870	58718	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.42		False
5062997	5063200	58700	58903	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	98.53		False
3413174	3413398	58923	58700	Klebsiella_variicola_NZ_CP047360.1	k141_69	96.44		False
970173	970399	58698	58924	Klebsiella_variicola_NZ_CP047360.1	k141_69	96.93		False
3031948	3032158	58715	58925	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	95.26		False
3573743	3573965	58925	58704	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.96		False
1420984	1421209	58925	58700	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	98.23		False
61405	61631	58700	58925	Klebsiella_variicola_NZ_CP047360.1	k141_69	96.92		False
5030437	5030665	58698	58925	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	98.25		False
3557095	3557323	58925	58698	Klebsiella_variicola_NZ_CP047360.1	k141_69	97.82		False
2860224	2860452	58925	58698	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	96.07		False
3844101	3844330	58698	58925	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	95.65		False
2511145	2511357	58930	58718	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	96.71		False
903394	903606	58930	58718	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	96.71		False
1754598	1754810	58930	58718	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.31		False
1754151	1754363	58930	58718	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.31		False
4038600	4038815	58715	58930	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	96.76		False
1753705	1753937	58930	58699	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.71		False
1755044	1755276	58930	58699	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.28		False
4393381	4393596	58717	58932	Klebsiella_variicola_NZ_CP047360.1	k141_69	97.69		False
1691412	1691645	58932	58699	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	97.86		False
4788670	4788913	58689	58932	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	97.95		False
4131753	4131982	58718	58947	Klebsiella_variicola_NZ_CP047360.1	k141_69	96.09		False
3836028	3836277	58699	58947	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.6		False
1460576	1460826	58947	58698	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	97.61		False
4105979	4106229	58698	58947	Klebsiella_variicola_NZ_CP047360.1	k141_69	96.02		False
1584539	1584815	58947	58671	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.32		False
5352550	5352784	58715	58949	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	96.6		False
3817692	3817939	58966	58719	Klebsiella_variicola_NZ_CP047360.1	k141_69	96.77		False
2200945	2201193	58718	58966	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	96.39		False
4330483	4330731	58966	58718	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	95.98		False
3207337	3207585	58966	58718	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.98		False
4072333	4072584	58715	58966	Klebsiella_variicola_NZ_CP047360.1	k141_69	97.62		False
4072804	4073073	58698	58966	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.93		False
4071688	4071978	58677	58966	Klebsiella_variicola_NZ_CP047360.1	k141_69	96.91		False
547004	547253	58718	58967	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	95.6		False
3756017	3756286	58699	58967	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.56		False
469690	469981	58967	58677	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	95.21		False
547690	547981	58677	58967	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	95.21		False
1108691	1109072	59079	58698	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	98.43		False
5352004	5352386	58698	59079	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	97.65		False
4133187	4135329	60153	62295	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.01		False
4135893	4156416	62478	82997	Klebsiella_variicola_NZ_CP047360.1	k141_69	96.34		False
1367561	1367666	83153	83048	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	97.17		False
5116954	5117172	83100	83317	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	95.89		False
5093013	5117312	59046	83317	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	99.0		False
4156379	4160704	83240	87564	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.32		False
4161292	4178244	87595	104532	Klebsiella_variicola_NZ_CP047360.1	k141_69	95.79		False
5117183	5138779	83048	104624	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	99.16		False
5042573	5068163	187	25774	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_69	99.32		True
interspecies translocation
1392534	1415983	58660	35136	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	98.9		True
local misassembly
1392031	1392415	59045	58661	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	98.6		True
local misassembly
1346235	1391820	104624	59046	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_69	99.1		True
CONTIG	k141_69	104761	misassembled
311705	313008	1	1304	Klebsiella_pneumoniae_CP049891.1	k141_70	100.0	True	True
19204	20504	1	1304	Klebsiella_pneumoniae_CP049891.1	k141_70	99.77	True	True
CONTIG	k141_70	1304	ambiguous
186168	186307	1	140	Klebsiella_pneumoniae_CP049891.1	k141_71	100.0		False
1784652	1786647	2136	141	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_71	99.65		False
3740204	3742200	141	2136	Klebsiella_variicola_NZ_CP047360.1	k141_71	96.64		False
243200	243332	36527	36659	Klebsiella_pneumoniae_CP049891.1	k141_71	96.24		False
790362	790495	36526	36659	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_71	96.27		False
3619367	3619505	36528	36666	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_71	100.0		False
2176215	2176353	36528	36666	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_71	100.0		False
321639	321778	36666	36527	Klebsiella_pneumoniae_CP049891.1	k141_71	100.0		False
29140	29279	36666	36527	Klebsiella_pneumoniae_CP049891.1	k141_71	100.0		False
2103594	2103734	36666	36526	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_71	100.0		False
4355040	4355180	36526	36666	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_71	99.29		False
4693958	4695953	141	2136	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_71	99.9		True
unknown
2456246	2457633	3907	2520	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_71	96.18		True
unknown
2435978	2442166	25863	19675	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_71	95.82		True
unknown
2428592	2433825	34089	28855	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_71	95.78		True
unknown
CONTIG	k141_71	36666	mis_unaligned
406572	407731	1	1160	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_73	98.97		False
659145	660304	1160	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_73	98.62		False
4864584	4865743	1	1160	Klebsiella_variicola_NZ_CP047360.1	k141_73	98.02		False
5269172	5293216	24039	1	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_73	99.42		False
2983126	2983297	24256	24085	Klebsiella_variicola_NZ_CP047360.1	k141_73	95.93		False
5062993	5063201	24081	24290	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_73	95.71		False
2860244	2860450	24291	24085	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_73	96.62		False
3844103	3844310	24085	24291	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_73	96.15		False
970175	970383	24085	24294	Klebsiella_variicola_NZ_CP047360.1	k141_73	97.14		False
469748	469958	24295	24085	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_73	99.53		False
546985	547195	24085	24295	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_73	99.05		False
547713	547923	24085	24295	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_73	99.05		False
3486692	3486901	24295	24085	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_73	99.05		False
5352006	5352216	24085	24295	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_73	98.1		False
3207394	3207604	24295	24085	Klebsiella_variicola_NZ_CP047360.1	k141_73	98.1		False
4330540	4330750	24295	24085	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_73	98.1		False
1753726	1753936	24295	24085	Klebsiella_variicola_NZ_CP047360.1	k141_73	97.63		False
5352534	5352744	24085	24295	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_73	97.63		False
2200926	2201136	24085	24295	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_73	97.63		False
3836029	3836239	24085	24295	Klebsiella_variicola_NZ_CP047360.1	k141_73	97.63		False
5030439	5030649	24085	24295	Klebsiella_pneumoniae_MGH_43_NZ_KK036953.1	k141_73	97.63		False
1460614	1460824	24295	24085	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_73	97.63		False
4072317	4072527	24085	24295	Klebsiella_variicola_NZ_CP047360.1	k141_73	97.16		False
1108860	1109070	24295	24085	Klebsiella_pneumoniae_subsp._pneumoniae_NZ_CP047675.1	k141_73	97.16		False
